"blueWins","blueKills","blueDeaths","blueAssists","blueEliteMonsters","blueTowersDestroyed","blueTotalGold","blueAvgLevel","blueGoldDiff","blueExperienceDiff","blueCSPerMin","blueGoldPerMin","redKills","redDeaths","redAssists","redEliteMonsters","redTowersDestroyed","redTotalGold","redAvgLevel","redGoldDiff","redExperienceDiff","redCSPerMin","redGoldPerMin"
0,1,3,1,0,0,14735,7,-665,-337,23.4,1473.5,3,1,3,1,0,15400,7,665,337,22.7,1540
1,1,10,1,1,0,14529,6.6,-2930,-1894,21.8,1452.9,10,1,6,0,0,17459,7.2,2930,1894,20.7,1745.9
0,2,10,0,1,0,14311,6.8,-5821,-3230,21.7,1431.1,10,2,11,1,0,20132,7.2,5821,3230,25.1,2013.2
1,2,7,4,2,0,14820,7,-2497,-2400,21.1,1482,7,2,12,0,0,17317,7.6,2497,2400,26,1731.7
1,6,3,6,2,0,16398,7.8,14,-28,23.9,1639.8,3,6,2,0,0,14838,6.4,-14,28,19.7,1483.8
0,3,7,1,0,0,15078,7,-1823,-810,21.9,1507.8,7,3,9,1,0,16901,7,1823,810,22.5,1690.1
1,4,3,3,1,0,15844,6.8,1147,254,22.5,1584.4,3,4,3,1,0,14697,6.8,-1147,-254,18.6,1469.7
0,4,11,2,2,0,14285,6.6,-4177,-1640,18.2,1428.5,11,4,6,0,0,18462,7,4177,1640,20.9,1846.2
1,6,9,7,1,0,15596,6.2,-2600,-2112,19.7,1559.6,9,6,7,1,0,18196,6.6,2600,2112,18.5,1819.6
1,10,4,7,1,0,18089,7,2696,2452,23.5,1808.9,4,10,4,0,0,15393,6.6,-2696,-2452,19.6,1539.3
1,8,5,2,2,0,18320,7,3413,2303,26.8,1832,5,8,7,0,0,14907,6.6,-3413,-2303,21.8,1490.7
0,0,10,0,0,0,12837,6.2,-5369,-28,19.6,1283.7,10,0,10,2,0,18206,7.2,5369,28,24.2,1820.6
0,7,6,11,1,0,16135,6.6,-153,-1105,21.6,1613.5,6,7,7,0,0,16288,7,153,1105,24.1,1628.8
0,1,9,1,0,0,13599,6.4,-5031,-28,22.9,1359.9,9,1,6,0,0,18630,7.6,5031,28,24.1,1863
1,2,5,3,0,0,14732,6.8,-1461,-799,21,1473.2,5,2,6,1,0,16193,7.2,1461,799,24,1619.3
0,3,5,5,0,0,15529,6.6,-522,-1373,23.7,1552.9,5,3,2,1,0,16051,7,522,1373,22.2,1605.1
0,6,3,6,1,0,15909,6.8,257,-1125,20.8,1590.9,3,6,0,0,0,15652,6.8,-257,1125,23.3,1565.2
0,6,2,6,0,0,15953,6.8,1496,1458,20.7,1595.3,2,6,5,1,0,14457,6.8,-1496,-1458,20.1,1445.7
0,9,12,13,0,0,17867,6.6,-1354,-798,21.8,1786.7,12,9,6,0,0,19221,7.2,1354,798,21.4,1922.1
0,5,6,8,0,0,16324,7,-683,-676,21.6,1632.4,6,5,5,0,0,17007,7,683,676,24.8,1700.7
0,1,8,1,0,0,13006,7,14,-28,20.1,1300.6,8,1,12,2,0,19898,7.2,-14,28,23.3,1989.8
0,4,9,7,0,0,16165,6.6,-2163,-739,22,1616.5,9,4,6,1,0,18328,7,2163,739,21.3,1832.8
0,4,7,5,1,0,14205,6.4,-4462,-3453,20.4,1420.5,7,4,7,0,0,18667,7,4462,3453,26.9,1866.7
1,6,11,8,0,0,16882,6.8,-2059,-2345,20.4,1688.2,11,6,14,0,0,18941,7.4,2059,2345,22,1894.1
1,5,7,2,0,0,14871,6.8,-1682,-563,18,1487.1,7,5,9,1,0,16553,6.8,1682,563,19.1,1655.3
1,12,2,10,2,0,16398,7.4,14,-28,26.8,1639.8,2,12,3,0,0,12833,7,-14,28,16.5,1283.3
1,2,1,4,0,0,15379,7,995,1649,23.8,1537.9,1,2,1,0,0,14384,6.6,-995,-1649,23.2,1438.4
1,5,2,6,1,0,15814,7,1012,191,24,1581.4,2,5,1,0,0,14802,6.8,-1012,-191,22.9,1480.2
0,9,10,12,0,0,17252,7,-1287,-6,20.5,1725.2,10,9,9,0,0,18539,7.2,1287,6,21.7,1853.9
0,8,6,7,0,0,16451,6.6,359,-772,19.1,1645.1,6,8,6,0,0,16092,7,-359,772,19.5,1609.2
1,10,8,13,0,0,16991,6.6,803,490,18,1699.1,8,10,13,0,0,16188,6.4,-803,-490,17.7,1618.8
0,2,9,2,1,0,14695,6.8,-3426,-2539,22.3,1469.5,9,2,10,0,0,18121,7.4,3426,2539,23.6,1812.1
1,4,4,4,0,0,16333,7.2,1315,1402,24.4,1633.3,4,4,4,1,0,15018,7,-1315,-1402,20.6,1501.8
1,9,8,10,0,0,17875,6.8,1171,-841,21.2,1787.5,8,9,11,0,0,16704,7.2,-1171,841,19,1670.4
1,9,5,6,1,0,18912,7.4,3970,2818,24.4,1891.2,5,9,5,0,0,14942,6.6,-3970,-2818,21,1494.2
1,5,7,4,0,0,16791,7,482,617,22.5,1679.1,7,5,5,1,0,16309,6.8,-482,-617,20.7,1630.9
0,4,7,1,1,0,15198,6.8,-2090,-2188,21.4,1519.8,7,4,7,1,0,17288,7.2,2090,2188,22.2,1728.8
1,10,6,11,0,0,18156,7.4,2052,1084,23.8,1815.6,6,10,4,0,0,16104,6.8,-2052,-1084,24,1610.4
1,8,3,9,0,0,18334,7,3770,1556,23.2,1833.4,3,8,2,1,0,14564,6.8,-3770,-1556,19.5,1456.4
0,6,7,9,0,0,16054,6.6,-849,-603,20.2,1605.4,7,6,7,1,0,16903,6.8,849,603,21.5,1690.3
1,8,7,6,1,0,18271,6.8,1656,95,22.3,1827.1,7,8,6,1,0,16615,7,-1656,-95,22.6,1661.5
0,5,11,3,0,0,15645,6.8,-2328,-1524,20.3,1564.5,11,5,13,1,0,17973,6.8,2328,1524,20.9,1797.3
1,6,0,3,1,0,17816,7.2,4677,4588,24.4,1781.6,0,6,0,0,0,13139,6.6,-4677,-4588,21.6,1313.9
1,4,3,4,1,0,15237,7,724,2025,20.5,1523.7,3,4,4,1,0,14513,6.2,-724,-2025,20.6,1451.3
1,5,3,5,1,0,15740,7,1154,971,22,1574,3,5,3,1,0,14586,6.8,-1154,-971,22.5,1458.6
0,6,2,7,1,0,15949,6.6,919,-36,19.8,1594.9,2,6,2,0,0,15030,6.8,-919,36,21.1,1503
1,7,7,7,0,0,17250,7.2,160,999,25.5,1725,7,7,5,0,0,17090,6.8,-160,-999,23.1,1709
0,7,7,8,1,0,17191,6.8,-347,-2753,20.6,1719.1,7,7,11,0,0,17538,7.6,347,2753,21.2,1753.8
1,5,1,5,0,0,17512,7.4,3122,3276,21.8,1751.2,1,5,1,1,0,14390,6.6,-3122,-3276,24.4,1439
0,3,4,1,0,0,15336,7,-761,-10,25.3,1533.6,4,3,5,1,0,16097,6.8,761,10,21.9,1609.7
0,3,14,1,1,0,14143,6.2,14,-4329,20.5,1414.3,14,3,14,1,0,16378,7.4,-14,4329,20.9,1637.8
1,5,5,4,0,0,16092,6.8,262,611,22.2,1609.2,5,5,7,1,0,15830,6.8,-262,-611,19.1,1583
1,8,7,4,1,0,17505,7.2,1014,850,23.6,1750.5,7,8,5,1,0,16491,7,-1014,-850,20.1,1649.1
0,4,6,4,0,0,15005,6.8,-1022,-1253,21.3,1500.5,6,4,7,2,0,16027,7,1022,1253,23,1602.7
0,5,11,5,0,0,15189,7,-4907,-2701,19.5,1518.9,11,5,8,1,0,20096,7.4,4907,2701,25,2009.6
0,8,5,8,0,0,16945,7.4,1978,1936,21.8,1694.5,5,8,7,0,0,14967,6.6,-1978,-1936,18.8,1496.7
0,12,10,6,0,0,18269,6.4,1032,-617,19.8,1826.9,10,12,9,0,0,17237,6.8,-1032,617,20.2,1723.7
1,4,2,3,1,0,16697,7.4,2799,2965,23.5,1669.7,2,4,3,1,0,13898,6.8,-2799,-2965,20,1389.8
0,4,8,5,1,0,15179,6.8,-2967,-4209,22,1517.9,8,4,7,0,0,18146,7.6,2967,4209,26.6,1814.6
0,3,4,1,1,0,14664,6.8,-1770,-1276,21.8,1466.4,4,3,4,1,0,16434,7,1770,1276,21.9,1643.4
1,6,5,5,1,0,17375,7,1825,243,22.5,1737.5,5,6,8,0,0,15550,7,-1825,-243,19.9,1555
1,9,4,8,1,0,17524,7,2764,2121,25.8,1752.4,4,9,3,0,0,14760,6.4,-2764,-2121,20.8,1476
1,10,8,9,0,0,18033,7.2,1324,1692,20.1,1803.3,8,10,8,1,0,16709,6.8,-1324,-1692,18.5,1670.9
1,9,7,9,0,0,18880,7,2690,2514,23.5,1888,7,9,9,1,0,16190,6.6,-2690,-2514,19.3,1619
1,10,6,6,1,0,18751,7.2,1520,1168,23.2,1875.1,6,10,8,0,0,17231,6.8,-1520,-1168,23.2,1723.1
1,6,7,4,1,0,16150,6.8,-830,-448,21.3,1615,7,6,5,0,0,16980,7,830,448,22.6,1698
0,3,9,2,1,0,13769,6.2,-4147,-3023,17.4,1376.9,9,3,7,0,0,17916,7,4147,3023,21.7,1791.6
1,4,5,1,1,0,15202,7,-947,1016,24,1520.2,5,4,7,0,0,16149,6.8,947,-1016,23.1,1614.9
0,5,10,7,1,0,14885,6.4,-3695,-4018,17,1488.5,10,5,8,1,0,18580,7.2,3695,4018,24.1,1858
0,7,6,6,0,0,15847,6.6,-1252,-1190,19.9,1584.7,6,7,6,1,0,17099,6.6,1252,1190,23.1,1709.9
1,7,4,8,0,0,16708,7.2,1371,1179,21.2,1670.8,4,7,4,0,0,15337,6.8,-1371,-1179,23.8,1533.7
1,7,5,8,2,0,17788,7,1767,1408,24.8,1778.8,5,7,4,0,0,16021,7,-1767,-1408,22.1,1602.1
1,9,5,9,0,0,16988,6.6,1605,755,21.3,1698.8,5,9,4,2,0,15383,6.6,-1605,-755,20.3,1538.3
1,13,3,13,1,0,16398,7.4,14,-28,24.3,1639.8,3,13,2,0,0,13517,7,-14,28,16.5,1351.7
1,7,9,11,0,0,16752,7,-753,-299,22.6,1675.2,9,7,6,0,0,17505,7,753,299,22.5,1750.5
1,9,2,8,2,0,18318,7.2,4446,3448,22.8,1831.8,2,9,4,0,0,13872,6.4,-4446,-3448,18.8,1387.2
0,4,8,7,0,0,14655,6.6,-3142,-2633,20.8,1465.5,8,4,6,1,0,17797,7.2,3142,2633,21.6,1779.7
1,5,8,4,0,0,14321,7,-2695,-2572,16.7,1432.1,8,5,10,0,0,17016,7,2695,2572,18.1,1701.6
0,4,8,4,0,0,14434,6.6,-4603,-2667,18.3,1443.4,8,4,11,2,0,19037,7,4603,2667,21.2,1903.7
0,12,9,10,1,0,18910,7.2,1454,1187,20.3,1891,9,12,14,0,0,17456,7,-1454,-1187,18.5,1745.6
0,5,4,5,1,0,15740,7,-312,-473,20.6,1574,4,5,5,0,0,16052,6.8,312,473,22.9,1605.2
0,6,5,5,0,0,15428,6.8,-491,-1417,20.1,1542.8,5,6,4,1,0,15919,6.8,491,1417,21.1,1591.9
0,5,4,7,0,0,15577,6.8,124,-46,20.7,1557.7,4,5,5,2,0,15453,6.8,-124,46,22,1545.3
0,8,11,10,1,0,17282,7,-1008,-810,22.2,1728.2,11,8,7,1,0,18290,7,1008,810,22,1829
1,7,5,10,1,0,17009,6.8,1121,836,22.2,1700.9,5,7,4,0,0,15888,6.8,-1121,-836,22.8,1588.8
0,6,13,5,0,0,16345,6.8,-2154,-2348,20.9,1634.5,13,6,13,0,0,18499,7.4,2154,2348,22.5,1849.9
1,5,9,7,0,0,16142,7.2,-1711,-1086,23.7,1614.2,9,5,12,2,0,17853,7.2,1711,1086,19.5,1785.3
0,13,7,14,1,0,18839,7.2,1144,944,18.9,1883.9,7,13,7,0,0,17695,7,-1144,-944,22.8,1769.5
1,11,4,10,1,0,17570,7.2,2414,2407,22.6,1757,4,11,5,0,0,15156,6.4,-2414,-2407,21.9,1515.6
0,7,10,8,0,0,15265,7,-2627,-2458,16.1,1526.5,10,7,16,0,0,17892,6.6,2627,2458,21.8,1789.2
1,3,5,2,2,0,15581,7,-353,-280,23.3,1558.1,5,3,4,0,0,15934,7.4,353,280,22.8,1593.4
0,7,5,7,0,0,16514,7.2,1232,1358,21.1,1651.4,5,7,3,1,0,15282,6.6,-1232,-1358,21.5,1528.2
1,4,4,3,2,0,16127,6.8,1071,644,23.5,1612.7,4,4,4,0,0,15056,6.6,-1071,-644,21.2,1505.6
1,10,6,10,1,0,17831,7.2,2233,3109,19.8,1783.1,6,10,9,0,0,15598,6.6,-2233,-3109,20.4,1559.8
1,6,0,5,1,0,17002,7.2,4376,4106,22.7,1700.2,0,6,0,0,0,12626,6.2,-4376,-4106,18.4,1262.6
1,6,1,4,0,0,16931,7.2,1931,2084,22.2,1693.1,1,6,1,0,0,15000,6.8,-1931,-2084,22.2,1500
1,11,5,11,0,0,19267,7.2,2669,2743,25.7,1926.7,5,11,4,2,0,16598,6.6,-2669,-2743,20.5,1659.8
1,10,4,11,1,0,17593,7,2596,1052,19,1759.3,4,10,5,0,0,14997,6.6,-2596,-1052,20.7,1499.7
1,9,6,6,0,0,16950,7,1081,1757,21.8,1695,6,9,8,1,0,15869,6.4,-1081,-1757,18.3,1586.9
0,4,6,2,0,0,13829,6.4,-2523,-2080,17.1,1382.9,6,4,6,1,0,16352,6.8,2523,2080,22.2,1635.2
0,5,3,6,0,0,16478,6.8,1207,-488,25.4,1647.8,3,5,6,2,0,15271,7.2,-1207,488,21.2,1527.1
1,5,3,4,1,0,16338,7.2,1106,1309,23.4,1633.8,3,5,1,0,0,15232,6.8,-1106,-1309,22.8,1523.2
1,4,3,6,1,0,14972,6.8,-266,-613,20.1,1497.2,3,4,4,1,0,15238,7,266,613,23.3,1523.8
1,6,2,6,1,0,16152,7,1069,1104,22.8,1615.2,2,6,2,0,0,15083,6.8,-1069,-1104,23.8,1508.3
0,7,8,4,1,0,17209,6.8,1710,1298,22.9,1720.9,8,7,5,0,0,15499,6.4,-1710,-1298,16.6,1549.9
0,7,8,7,0,0,17084,7,-100,-120,22.4,1708.4,8,7,10,1,0,17184,7,100,120,20.7,1718.4
1,3,5,2,0,0,15073,7.2,-556,-442,19.8,1507.3,5,3,3,1,0,15629,7.2,556,442,22.6,1562.9
1,11,9,9,0,0,17795,7.4,-274,304,16.4,1779.5,9,11,9,0,0,18069,7,274,-304,23.7,1806.9
0,6,9,3,0,0,16404,6.8,-554,174,23.1,1640.4,9,6,9,2,0,16958,6.8,554,-174,20.4,1695.8
0,4,6,3,0,0,15119,6.8,-542,-1235,21.1,1511.9,6,4,4,1,0,15661,7.4,542,1235,22.4,1566.1
1,8,5,11,0,0,17770,7,1753,963,22.8,1777,5,8,6,0,0,16017,6.8,-1753,-963,23.3,1601.7
0,3,6,2,0,0,15212,6.8,-1718,-1922,20.2,1521.2,6,3,8,1,0,16930,7,1718,1922,20.1,1693
0,5,9,3,1,0,15781,6.8,-1980,-1595,20.3,1578.1,9,5,11,0,0,17761,7.2,1980,1595,22.8,1776.1
0,3,6,2,1,0,15524,6.6,-645,-1495,21.7,1552.4,6,3,5,1,0,16169,7.2,645,1495,20,1616.9
1,7,6,4,0,0,15473,6.8,-1174,-778,19.5,1547.3,6,7,5,0,0,16647,7.2,1174,778,22.1,1664.7
0,10,9,10,0,0,18034,6.8,1179,-675,21.1,1803.4,9,10,11,0,0,16855,7,-1179,675,22.2,1685.5
1,8,5,9,1,0,16646,7,1308,1296,18.8,1664.6,5,8,7,1,0,15338,6.4,-1308,-1296,22.7,1533.8
0,10,7,7,1,0,18185,7,1340,1318,21.3,1818.5,7,10,4,0,0,16845,6.8,-1340,-1318,21.6,1684.5
0,3,6,3,0,0,15761,7,-983,-1574,23.9,1576.1,6,3,11,1,0,16744,7.2,983,1574,21.8,1674.4
1,5,3,2,2,0,16243,7.4,855,2880,24.5,1624.3,3,5,4,0,0,15388,6.4,-855,-2880,20.4,1538.8
0,8,6,10,1,0,18909,7.2,3023,2115,23.7,1890.9,6,8,7,1,0,15886,6.6,-3023,-2115,21.1,1588.6
0,8,8,8,0,0,17014,6.6,-426,-1055,22.1,1701.4,8,8,8,0,0,17440,6.8,426,1055,20.4,1744
1,12,7,10,2,0,18820,7.4,1991,2474,20.7,1882,7,12,7,0,0,16829,6.8,-1991,-2474,20.7,1682.9
1,8,4,7,1,0,18257,7,3149,1513,24.6,1825.7,4,8,1,0,0,15108,6.8,-3149,-1513,22.7,1510.8
0,1,9,0,0,0,13860,6.4,-5214,-3160,20.3,1386,9,1,10,1,0,19074,7.2,5214,3160,23.3,1907.4
1,4,4,4,0,0,14942,6.6,-763,395,20,1494.2,4,4,9,1,0,15705,6.8,763,-395,24.1,1570.5
0,3,7,3,0,0,14056,6.6,-2129,-1542,19.3,1405.6,7,3,12,1,0,16185,7,2129,1542,21.7,1618.5
1,11,4,10,1,0,18534,7.2,2361,2489,20.8,1853.4,4,11,6,0,0,16173,6.8,-2361,-2489,23.3,1617.3
0,6,8,4,1,0,16118,6.8,-1209,-1556,20,1611.8,8,6,7,0,0,17327,7.4,1209,1556,25.1,1732.7
1,5,5,7,1,0,17135,7.4,1046,815,24.2,1713.5,5,5,6,1,0,16089,7,-1046,-815,23.3,1608.9
0,4,7,4,1,0,15293,6.8,-1809,-1431,19.2,1529.3,7,4,11,1,0,17102,7,1809,1431,21.5,1710.2
0,5,9,5,0,0,15555,6.4,-2286,-3935,20,1555.5,9,5,7,1,0,17841,7.6,2286,3935,22,1784.1
1,13,7,11,0,0,19907,7.6,3079,2098,23.1,1990.7,7,13,7,1,0,16828,7,-3079,-2098,18.6,1682.8
1,4,10,4,1,0,15593,6.8,-3101,-2897,20.4,1559.3,10,4,8,0,0,18694,7,3101,2897,22.3,1869.4
1,5,3,7,1,0,16305,7,713,851,19.1,1630.5,3,5,2,0,0,15592,6.8,-713,-851,22.9,1559.2
1,5,3,7,0,0,16344,7.2,1108,19,23.8,1634.4,3,5,1,2,0,15236,7,-1108,-19,24.4,1523.6
1,10,3,5,1,0,18863,7.2,4747,2924,22.8,1886.3,3,10,5,0,0,14116,6.6,-4747,-2924,18.9,1411.6
1,10,4,11,1,0,18266,7.2,3160,2461,23.9,1826.6,4,10,6,0,0,15106,6.8,-3160,-2461,20.6,1510.6
0,2,6,2,0,0,14528,6.8,-2377,-2338,20.3,1452.8,6,2,5,1,0,16905,7.2,2377,2338,25.1,1690.5
1,7,6,6,1,0,17131,6.6,1254,-81,22.9,1713.1,6,7,3,1,0,15877,6.8,-1254,81,19.9,1587.7
1,12,2,6,1,0,19273,7.2,5784,4755,22.6,1927.3,2,12,2,0,0,13489,7,-5784,-4755,16.8,1348.9
1,4,2,1,0,0,15555,7.2,1019,1368,25.4,1555.5,2,4,2,1,0,14536,7,-1019,-1368,21.7,1453.6
1,10,8,9,1,0,18265,7.2,2520,3200,20.4,1826.5,8,10,7,1,0,15745,6.4,-2520,-3200,16.3,1574.5
1,5,3,6,1,0,15343,7,1184,848,21,1534.3,3,5,3,0,0,14159,6.4,-1184,-848,21.3,1415.9
1,12,3,14,0,0,18631,7.4,4089,3372,24.5,1863.1,3,12,4,1,0,14542,6.4,-4089,-3372,19.3,1454.2
0,8,8,9,0,0,17245,6.8,-1300,-1355,20.7,1724.5,8,8,8,1,0,18545,7,1300,1355,24.4,1854.5
1,9,8,7,0,0,17670,7,32,-952,20.1,1767,8,9,9,0,0,17638,7.4,-32,952,24.7,1763.8
1,7,3,6,0,0,18100,7,2690,236,19.7,1810,3,7,3,1,0,15410,6.8,-2690,-236,21.1,1541
1,8,2,11,1,0,17499,7.4,2282,1265,21.7,1749.9,2,8,2,0,0,15217,7,-2282,-1265,23.7,1521.7
0,9,8,11,1,0,16940,7,-896,-393,19.1,1694,8,9,8,0,0,17836,7,896,393,23.5,1783.6
1,7,5,9,0,0,17960,7,2873,1850,22.6,1796,5,7,9,1,0,15087,6.4,-2873,-1850,19.3,1508.7
0,5,7,4,0,0,15637,6.6,-1960,-709,20.5,1563.7,7,5,8,1,0,17597,6.8,1960,709,22.3,1759.7
1,9,6,4,1,0,18726,7.4,2673,2723,25.7,1872.6,6,9,11,0,0,16053,6.8,-2673,-2723,19.6,1605.3
1,6,6,11,0,0,17244,7.2,1091,1084,22.1,1724.4,6,6,12,2,0,16153,6.8,-1091,-1084,23.5,1615.3
1,5,9,2,1,0,15038,6.8,-2755,-869,19.4,1503.8,9,5,11,0,0,17793,6.8,2755,869,21.8,1779.3
0,8,10,8,0,0,17490,7.2,-905,-29,19.8,1749,10,8,12,1,0,18395,7.2,905,29,19.6,1839.5
0,7,10,4,0,0,15970,6.8,-2046,-691,19.6,1597,10,7,10,0,0,18016,7,2046,691,22.6,1801.6
1,4,1,3,1,0,16435,7.4,1527,1629,25,1643.5,1,4,0,0,0,14908,7,-1527,-1629,22.8,1490.8
1,9,5,8,0,0,17562,6.6,1975,812,20.3,1756.2,5,9,5,1,0,15587,6.6,-1975,-812,20.8,1558.7
0,7,11,8,0,0,16786,6.6,-1739,-838,18.9,1678.6,11,7,16,1,0,18525,7,1739,838,19.6,1852.5
0,7,1,5,0,0,18193,7,4939,2073,22.5,1819.3,1,7,0,0,0,13254,6.6,-4939,-2073,17.5,1325.4
0,4,7,2,0,0,16061,7,-717,-997,23,1606.1,7,4,8,1,0,16778,7,717,997,23.6,1677.8
0,10,12,10,0,0,17517,7.4,-1567,505,17.9,1751.7,12,10,13,0,0,19084,7,1567,-505,21.9,1908.4
1,7,1,12,1,0,17696,7.2,3650,2712,22.3,1769.6,1,7,1,0,0,14046,6.2,-3650,-2712,23.7,1404.6
0,6,11,5,0,0,15777,7,-2930,136,21.5,1577.7,11,6,8,1,0,18707,6.8,2930,-136,21.5,1870.7
0,5,6,3,0,0,14494,6.6,-5290,-3110,18.1,1449.4,6,5,14,1,0,19784,7.2,5290,3110,19.2,1978.4
0,8,4,8,1,0,18385,7.2,2957,1677,24.4,1838.5,4,8,6,0,0,15428,6.8,-2957,-1677,21,1542.8
0,3,3,3,0,0,15081,6.8,-66,815,20.6,1508.1,3,3,6,0,0,15147,7,66,-815,21.5,1514.7
1,7,3,8,0,0,16702,6.8,1713,1391,20.3,1670.2,3,7,6,0,0,14989,6.6,-1713,-1391,22.8,1498.9
1,6,4,5,1,0,17481,7.4,1784,1193,24.8,1748.1,4,6,3,1,0,15697,7,-1784,-1193,21.6,1569.7
1,7,6,7,0,0,16445,7,214,1568,22.4,1644.5,6,7,5,0,0,16231,6.8,-214,-1568,21.5,1623.1
0,5,7,4,0,0,14387,6.4,-3214,-2195,15.8,1438.7,7,5,10,2,0,17601,7,3214,2195,22.6,1760.1
1,5,0,5,2,0,18261,7.4,4062,2618,24.8,1826.1,0,5,0,0,0,14199,6.8,-4062,-2618,22.8,1419.9
1,11,5,6,2,0,20151,7.4,4296,3034,26.1,2015.1,5,11,9,0,0,15855,6.8,-4296,-3034,17.3,1585.5
1,7,5,7,1,0,16232,7,319,1559,20,1623.2,5,7,4,1,0,15913,6.8,-319,-1559,22.4,1591.3
1,1,6,0,0,0,13775,7,-2217,-715,20.6,1377.5,6,1,6,1,0,15992,6.8,2217,715,24.2,1599.2
0,3,3,4,1,0,14771,6.8,-916,190,23.4,1477.1,3,3,5,0,0,15687,6.8,916,-190,24.2,1568.7
1,2,1,2,1,0,15538,6.8,982,682,26.4,1553.8,1,2,1,1,0,14556,6.8,-982,-682,25.8,1455.6
0,12,10,6,0,0,19390,7.2,993,425,20,1939,10,12,12,0,0,18397,7,-993,-425,19,1839.7
1,6,6,8,1,0,16474,6.8,-912,-739,20.9,1647.4,6,6,12,1,0,17386,7,912,739,24.4,1738.6
1,11,3,13,1,0,19267,7.6,4538,3583,23,1926.7,3,11,3,0,0,14729,6.4,-4538,-3583,20.1,1472.9
0,6,6,5,0,0,16367,7,-1761,-226,21.8,1636.7,6,6,4,2,0,18128,7,1761,226,23.3,1812.8
1,7,9,8,1,0,16066,6.8,-1826,-3,19.5,1606.6,9,7,11,1,0,17892,7,1826,3,18.3,1789.2
0,3,8,3,0,0,14790,6.4,-1967,-1292,21.7,1479,8,3,11,1,0,16757,7,1967,1292,20.4,1675.7
0,1,6,1,0,0,14417,7,-2984,-1466,23.7,1441.7,6,1,10,1,0,17401,7,2984,1466,24.8,1740.1
0,6,8,3,0,0,16365,6.8,94,1896,19.5,1636.5,8,6,8,1,0,16271,6.6,-94,-1896,19.1,1627.1
1,7,6,9,1,0,16647,6.6,-206,-363,21.4,1664.7,6,7,10,1,0,16853,7,206,363,23.8,1685.3
0,3,7,3,1,0,15058,6.8,-2588,-497,22.3,1505.8,7,3,3,0,0,17646,6.8,2588,497,22.3,1764.6
0,10,5,9,1,0,20419,7.6,5113,4028,24.6,2041.9,5,10,5,1,0,15306,6.6,-5113,-4028,18.6,1530.6
0,5,3,6,1,0,16224,6.8,586,348,25.4,1622.4,3,5,3,0,0,15638,6.8,-586,-348,24.5,1563.8
0,8,6,9,1,0,16338,6.4,-577,-2221,19.1,1633.8,6,8,5,0,0,16915,7.2,577,2221,20.4,1691.5
1,10,2,7,2,0,19557,7,4380,3242,19.1,1955.7,2,10,4,0,0,15177,7,-4380,-3242,18.4,1517.7
0,4,7,1,0,0,14125,6.6,-2858,-520,17,1412.5,7,4,9,1,0,16983,7,2858,520,22.4,1698.3
1,3,5,2,0,0,15125,6.6,-712,977,19.7,1512.5,5,3,9,1,0,15837,6.8,712,-977,21.6,1583.7
0,7,10,11,0,0,17297,7,-2526,-1811,22.8,1729.7,10,7,11,2,0,19823,7.4,2526,1811,22.1,1982.3
1,7,9,6,1,0,16437,6.8,-222,17,19.5,1643.7,9,7,12,0,0,16659,6.8,222,-17,20.8,1665.9
1,5,7,5,0,0,15689,6.6,-1544,-792,18.7,1568.9,7,5,6,1,0,17233,6.6,1544,792,18,1723.3
1,5,7,7,0,0,16281,6.8,127,-941,21.6,1628.1,7,5,10,2,0,16154,7,-127,941,19.4,1615.4
1,10,4,11,0,0,17464,7,1579,-171,21.7,1746.4,4,10,5,1,0,15885,6.8,-1579,171,20.5,1588.5
1,9,4,8,1,0,19978,7.4,5201,1656,25.1,1997.8,4,9,2,1,0,14777,7,-5201,-1656,17.9,1477.7
1,10,2,15,1,0,18142,7.2,3680,2530,22.4,1814.2,2,10,1,0,0,14462,6.6,-3680,-2530,19,1446.2
1,8,1,6,2,0,18375,7.2,4941,3427,22.2,1837.5,1,8,2,0,0,13434,6.6,-4941,-3427,20,1343.4
1,6,6,5,0,0,16507,7,479,350,21.6,1650.7,6,6,6,0,0,16028,7.2,-479,-350,21.2,1602.8
1,3,4,6,1,0,14988,6.4,-1093,-1958,21.4,1498.8,4,3,4,0,0,16081,6.8,1093,1958,23.7,1608.1
0,5,5,4,1,0,16203,7,2,-365,22.8,1620.3,5,5,6,0,0,16201,7,-2,365,22.8,1620.1
1,5,4,5,0,0,16522,7,1958,2380,23.6,1652.2,4,5,5,0,0,14564,6.6,-1958,-2380,19.5,1456.4
0,12,7,11,0,0,18306,6.6,1898,274,21.4,1830.6,7,12,10,1,0,16408,6.4,-1898,-274,19.7,1640.8
0,10,8,10,0,0,17573,7,-81,-1466,20.5,1757.3,8,10,6,1,0,17654,7,81,1466,22.7,1765.4
1,8,3,4,2,0,17827,7.2,3073,1928,22.9,1782.7,3,8,2,0,0,14754,6.8,-3073,-1928,18.2,1475.4
0,5,9,3,1,0,16182,7,-320,-120,20.4,1618.2,9,5,11,0,0,16502,7,320,120,19.5,1650.2
0,3,5,3,1,0,15309,6.8,-1069,-298,24.5,1530.9,5,3,5,0,0,16378,6.8,1069,298,24.1,1637.8
0,4,5,8,0,0,15594,7,366,1230,23.3,1559.4,5,4,4,1,0,15228,6.8,-366,-1230,20.5,1522.8
1,10,9,12,0,0,18340,7,1899,896,20.1,1834,9,10,9,0,0,16441,6.8,-1899,-896,19.8,1644.1
